"","title","movieInfo","point","review"
"559","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=56?st=mcode&sword=187310&target=after","10",""
"560","미 비포 유","https://movie.naver.com/movie/point/af/list.nhn?&page=56?st=mcode&sword=137915&target=after","2","잘 나가다가 결국 자살을 존엄사로 포장해서 미화하는 자살미화영화. 내눈물 돌려줘! "
"561","나의 첫 번째 슈퍼스타","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=193781&target=after","10",""
"562","세 가지 색 : 블루","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=16514&target=after","9","인생 영화 중 한편. 시종일관 아름다운 미장센과 줄리엣비노쉬의 고귀한 아름다움, 감독의 섬세한 연출까지 완벽한 영화. "
"563","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=192620&target=after","8","강소라 연기 맛있다.. "
"564","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=185293&target=after","10","오랜만에 미스터리 스릴러 장르 영화를 봤는데 너무 재미있습니다. 생각보다 스토리가 탄탄한데다 반전을 거듭하여 보는 재미를 더하고 감동의 요소도 있어서 좋았습니다. 이런 장르 좋아하신다면 꼭 한번 가서 봐보시길 추천드려요~ "
"565","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=185293&target=after","10","영부우~얄얄열욜롤루룰루본격사이비스릴러 구해죠 "
"566","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=185293&target=after","10","내가만들어도이것보단 "
"567","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=179181&target=after","5","이게모얔ㅋㅋㅋㅋ.ㅋ ㅋ "
"568","마파도 2","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=62566&target=after","10","김수미배우님의 욕하는 연기는 1등급이다 크 "
"569","노매드랜드","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=196215&target=after","10","실컷 졸다가 마지막엔 눈물 흘리는 영화 "
"570","시월애","https://movie.naver.com/movie/point/af/list.nhn?&page=57?st=mcode&sword=30306&target=after","10","지금은 느끼지못할 그 시절 세기말 감성 "
"571","스타워즈: 깨어난 포스","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=100072&target=after","9",""
"572","해리 포터와 아즈카반의 죄수","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=35546&target=after","10","개인적으로 해리포터 시리즈중 이게 가장 재미있다. "
"573","스타워즈 에피소드 6 - 제다이의 귀환","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=10007&target=after","8",""
"574","스타워즈 에피소드 5 - 제국의 역습","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=10006&target=after","8",""
"575","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=187310&target=after","9","한 가족의 역사 옆에 있는 느낌~잔잔한 울림이 느껴져요 "
"576","드라이브 하드","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=118929&target=after","10","스토리는 단순하지만 대단한 짜임새. 현대차도 한몫하고. 한국의 정서 도 언급됨. 대단한 긴장. "
"577","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=191914&target=after","2","영화가 아니다여기 평점 주는애들 90%는 알바 "
"578","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=187310&target=after","9","윤여정 선생님, 너무 아름답습니다. 신선합니다. 계속 한국의 영화계를 위하여 기여해 주시기를 바랍니다. 조영남 가수와 이번에 결합했으면 좋겠습니다. "
"579","킹 아더","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=38488&target=after","7","볼만함. 스토리 진행은 재밌게 봤는데 전투씬에서 오히려 좀 졸았음. 사람마다 취향 차이겠지만 전투씬을 조금 줄이고 스토리 비중 조금만 더 늘렸을면 어땠을까 하는 개인적인 아쉬움. OST가 괜찮음. "
"580","애비규환","https://movie.naver.com/movie/point/af/list.nhn?&page=58?st=mcode&sword=198430&target=after","10","영화가 은근 빠져들게만드는데 한번쯤 원가 생각하게만드는것이 참 기분이 묘하게 짠하기도하고 인생 즐겁게 살자. 잘봤습니다. "
"581","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=189075&target=after","10","예나지금이나 세금문제가 크네. 불로소득을 없애야한다. 일한자에게는 빈틈없이 징세하고 부동산으로 돈버는것들에게는 면제도 해준다니 참으로 공평하겠냐 "
"582","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=192620&target=after","2","덜도 말고 더도 말고 새벽감성 그자체 "
"583","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=185293&target=after","10","대박이다. 반전의 반전의 반전. 끝까지 착한사람인지 나쁜사람인지 헷갈리게 한다. 마지막에 소름이돋고 눈물이나왔다. 너무 잘만들었다. 동생이 아닌 여자로서 사랑한 것도 죄이다. "
"584","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=189075&target=after","9","흑백영화로 만든 이유를 알것같아요.. "
"585","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=185293&target=after","9","신선한 스토리, 연기력 쵝오~ 시간 가는 줄 모르고 봤어요~^^ "
"586","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=192620&target=after","1","정말 너무 재미없었어요.. 강소라가 갑자기 왜 강하늘을 좋아하는지도 모르겠고 너무 지루했어요 "
"587","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=192620&target=after","1","하 ㅜ 제발 평점 조작좀 하지 말아주세요 2점 주려다가 평점알바들때문에 1점줍니다 "
"588","해바라기","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=44529&target=after","10","처음에는 혹평했다가 다시 영화보고 만점준다. 진짜 마지막 명장면은 몇번을 봐도 질리지 않는다 "
"589","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=179181&target=after","6","바보들... 이렇게 귀여운 영화를.... "
"590","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=59?st=mcode&sword=192620&target=after","5","음.. 음.. 개연성도 많이 부족하고.. 무엇을 말하고 싶은지는 알겠으나 와 닿지 않았다... "
"591","하울의 움직이는 성","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=39640&target=after","10","이거 재개봉하면 꼭본다.... "
"592","1987","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=158191&target=after","10","영웅들에게 박수를 보냅니다 "
"593","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=196051&target=after","10","너무 잼있게 봤어요 ㅠㅠ "
"594","낙원의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=189050&target=after","10","대박횟집 전여빈이 속풀이 해준장면이 너무도 시원하게 와닿음. "
"595","찬실이는 복도 많지","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=189624&target=after","10","은근히 코미디 영화네요. 소소한 웃음이 계속 터지네요. 재미 있습니다^^ "
"596","적호서생","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=201920&target=after","1","ㅡ평점 낮출 필요가 있음 "
"597","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=192620&target=after","7","영상미는 정말 훌륭한 작품이지만.. 2021현실을 사는 시점에서 보면 약간 답답할 수 있는 영화였던것같습니다 "
"598","언브로큰","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=104478&target=after","10","하.. 내가 이래서 일본이 싫어 "
"599","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=191914&target=after","10","연기를 너무 잘해서 보는 내내 긴장됐네요 "
"600","낙원의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=60?st=mcode&sword=189050&target=after","10","신세계, 마녀를 연출한 감독의 클라쓰가 느껴짐. 뻔한 스토리 전개이나 몰입에서 빠져 나올 수가 없는 연출의 힘. 흔한 스토리이나 이야기 전개가 매끄럽고 배우들의 연기가 생명력을 불어넣는다. 역시 배우들의 명연기도 감독이 만드는 것. "
"601","루시","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=107960&target=after","10",""
"602","감쪽같은 그녀","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=171752&target=after","1","진짜 재미없어요.. 억지감동 뻔한스토리 어색한 말투 오그라드는 대화 애가 너무 애같지 않음 "
"603","낙원의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=189050&target=after","6","신세계를 뛰어넘을수는 없네요욕하고 피만 난무중간은 너어무 지루~ "
"604","고질라: 킹 오브 몬스터","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=137327&target=after","4","중국 뭍은 느낌 너무 나는데 "
"605","괴물들","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=157011&target=after","6","사이다가 없네. 쪽가위가 뭐냐 ㅋㅋㅋ 아니 MMA라도 배우던가..덩치값을 못하네 진짜. 한심 그 자체. "
"606","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=187310&target=after","9","아무튼 이 영화가 매력적인 이유는 미나리와 닮아서다. 이건 영화보단 삶에 가깝다. "
"607","레인 오브 파이어","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=35554&target=after","10","띵작 평점이 왜 낮지?.. "
"608","더 비지트","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=129086&target=after","8",""
"609","라이언 일병 구하기","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=18988&target=after","10","라이언일병구하기 보기전엔 덩케르크가 최고였는데방금 보고나서 모든 전쟁영화 압살 "
"610","블랙 스완","https://movie.naver.com/movie/point/af/list.nhn?&page=61?st=mcode&sword=72058&target=after","10","와우~ 내가 진작 이 영화를 안보고 있었을까? 완벽함의 끝을 보여주는 영화이다.주인공의 연기는 너무 소름 돋는다.마지막 장면에서 난 눈물이 난다. 요즈음 조금  게으른 내 삶에 에 긴장감 한 방을 먹여주시네 !! "
"611","뜨거운 안녕","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=97652&target=after","10","2013년작 영화인데 이렇게 좋은영화를 왜 지금에서야 알앗는지.. 이런 좋은내용에 영화를 제작해주신 감독님 정말 감사드립니다 이러한내용을 앞으로도 더많이 제작해주세여 보는내내 엄청 감동적인부분도많앗고 내용이 정말 감동적이면서 슬프네요..실제로도 저런분들이 존재하시다는걸 많은분들이 알아주시고 많은 관심을 가져주셧으면 좋겟네요 "
"612","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=192620&target=after","4","개인적으로 정말 지루했습니다... 영화 보면서 잔 적은 처음ㅎㅎ 친구가 깨워주어서 깼습니다 내용도 그저 그래욤... "
"613","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=185293&target=after","8","시간남아서 급히보게됐는데 기대이상이네요여자혼자보기에 아주살짝 무서웠어요연기자들도 연기 넘나잘하고 스토리도 끝이 궁금하게만듬 "
"614","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=191914&target=after","10","스파이 영화중에 연기는 정말 원탑인듯 합니다. 연기며 외모며 모두 뛰어나고 진짜 긴장감이 영화가 끝날때까지 이어가는 몇안되는 영화였어요 "
"615","마크맨","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=200900&target=after","6","그냥 무난하게 흘러감 제목 그대로 마크맨임 리암니슨 연기력은 역시 믿고 봐도 됨 액션을 기대 하시분은 실망하겠지만 그냥 아무생각 없이 보면 그냥 무난함 "
"616","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=191914&target=after","8","진짜 연기력만으로 긴장감을 유발할 수 있는 연기자들이 뛰어나 보임. "
"617","낙원의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=189050&target=after","2","내가 정말 웬만해서는 리뷰를 남기지 않는데 이 영화는 정말 비추천이다.엄태구 차승원 전여빈 이문식 박호산 5명 모아두고서 연기에 대한 토론만 시켜도이 영화보다는 재밌을 것 같다는 생각이 든다.주연들에게선 과거 밀정, 멜로가체질, 나의아저씨에서 저말 강렬한 연기를 봤고, 차승원 이문식은 어디서든 최소 평타 이상은 치는 연기자들이니 믿고 봤는데 정말 연기자들이 처음부터 끝까지 끌고가는 참담한 영화다. 박훈정 감독에게선 더이상 기대할 수 있는 것이 없다. 신세계는 그냥 무간도 스토리를 차용해서 만든 평타작이었다는 생각이 강하게 들고, 그 영화 역시 당대 최고의 연기자들이 연기로 끌고 간 영화였다. 정말 몹시 실망이다. 영화가 재미없으면 그냥 보다가도 끄는데 나름 기대하던 배우들의 연기때문에 끝까지 봤다. 근데 엄태구는 뭐라하는지 잘 들리지가 않아서 소리키워야했고 전여빈은 무난했다. 이런 대본으로 몰입감있게 했다는 것에 박수를 보내고 싶다. 박호산은 이런 캐릭터는 그만했으면 좋겠다. 나의 아저씨에서 본 모습이 너무 강하게 투영되더라. 차승원은 배역에 몰입이 될랑말랑하는 선에서 삼시세끼 차승원이 보이더라. 차승원이라는 배우의 매력이 드러나면서도 배역에 어느정도 충실히 맡은 몫을 해냈다고 생각한다. 쓰면서도 느끼는건데 넷플릭스는 아무리 작품에 간섭을 하지 않는다고 하더라도 이정도 스토리는 커트해야지. 요즘 관객들의 수준이 00년대 감각에 머물러 있다고 생각하면 큰일나겠더라. "
"618","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=191914&target=after","9","이 작품이 재미없었다는 애들은 걍 어벤져스나 미션임파서블같이 펑펑 돈이 녹아내리는 블록버스터 아니면 노잼이라 말할 애들임ㅋㅋ 다른거 다 빼고 배우들 연기만 봐도 7점 이하로 줄 수가 없구만ㅋㅋ "
"619","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=192620&target=after","4","잔잔한데 난잡하다.. 복잡미묘함억지설정이 보이고 배경시간의 전개도 너무 왔다리 갔다리 "
"620","화녀","https://movie.naver.com/movie/point/af/list.nhn?&page=62?st=mcode&sword=31132&target=after","8","한국 영화의 기념비적인 작품.하지만 시대는 1970년 이네요 "
"621","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=191914&target=after","7","마술은 없어도 되나, 스릴 액션 미스테리가 너무 없습니다. "
"622","굿 다이노","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=109910&target=after","10",""
"623","늑대아이","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=93005&target=after","10","이만큼 나이들어서 다시 보니 느낌이 정말 다르네요..하나, 정말 고생 많았어요. "
"624","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=191914&target=after","10","연기가 편안하게 보기 좋았습니다 "
"625","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=185293&target=after","10","서예지 연기 완전 잘함 계솓 보고싶음 ㅇㅇ "
"626","캐치 미 이프 유 캔","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=34522&target=after","10","유명한영화라고해서 아끼고 아끼다가 예전부터 알고 있었지만 서른살에집에서 넷플릭스로 보게 되네오 너무 재미있네요 그 모델여성관 하룻밤 지낼때 1400달러 수표로 400달러 거스름돈 받고 하룻밤 보낸 씬은 정말 제가 다 짜릿했어요 그리고 제 상상이지만 그래서 그 여성이 가짜수표를 현금화하고나서 그걸 쓰고 추후 시간이 지난 뒤 fbi 및 정부에게 잡힌 뒤 그 여자가 이제 막 신문에 나오고 그 여자가 욕하는 그런상상도 해봤어요ㅋㅋㅋ 그런 연출 각색도 했으면 재미가 더 있었을거같다는 상상을해봅니다 아무튼 영화는 너무 재미있게 잘 봤어요 "
"627","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=187310&target=after","10","마지막 엔딩을 위한영화. 모든 재앙이 와서야 뚜렷히 본질을 볼수있음을. "
"628","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=192620&target=after","10","그 시절 우리가 사랑했던, 그저 스쳐지나치기엔 너무나 아쉬웠던 것들에 대한 찬가~옛친구에게! "
"629","클레멘타인","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=37886&target=after","10","다들 추천하길래 어렵게 봤습니다. 왜 이걸 이제야 봤는지 ㅜㅜ코로나로 너무 힘든 지금 모든 것을 이겨낼 수 있다는 희망을 가졌습니다. "
"630","유다 그리고 블랙 메시아","https://movie.naver.com/movie/point/af/list.nhn?&page=63?st=mcode&sword=196372&target=after","9","명작이다...연설에.힘이있고 몰랐던 역사를 알게되었다 "
"631","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=187310&target=after","8","반드시 미국에 살고, 영어를 써야하고, 쿠키를 구울줄 아는 할머니가 있어야 미국인인가? 이 가족은 미국인임이 분명했다. 다만 그들이 한국인으로서 배운대로 미국에서 살아나가는 것이고 이 가족은 그것을 부정하지 않았다 "
"632","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=192620&target=after","10","영상미가 진짜 너무 좋았어요 간만에 영화관에서 영화 봤는데 너무 기분좋게 봤습니다! "
"633","7번방의 선물","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=94775&target=after","10","배우분들 연기력이 대단한 드라마. "
"634","아이 캔 온리 이매진","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=169647&target=after","10","영화를 보기 전에는 소향님이 부른 버전만 들었는데 영화를 보고나선 그 전율을 잊지 못해 영화버전만 듣는다 "
"635","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=191914&target=after","10",""
"636","살인의 추억","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=35901&target=after","10","범인 성은 맟춤  대박사건 ㅋ "
"637","낙원의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=189050&target=after","10",""
"638","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=192620&target=after","10","여행스케치 노래좋아하는 갬성 90학번인 나는 추억여행하는듯한 느낌이 들었습니다. 강하늘의 순수한모습이 너무좋았고 강소라의 시크한 연기에 행복했습니다! 마음 따뜻해지는 영화인거같아 추천합니다! "
"639","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=189075&target=after","10","설경구씨 연기 좋았습니다 .  인간적으로는 좋아하지않지만 연기로는 깔수가없네요 / "
"640","맨 온 파이어","https://movie.naver.com/movie/point/af/list.nhn?&page=64?st=mcode&sword=38574&target=after","10","나를 사랑한다 말하는 작은 아이에게 모든걸건 남자.. 눈물나게 처절하다 "
"641","닌자 어쌔신","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=47036&target=after","6","닌자역할을 한국 월드스타가 했다는것에 대해 유감. "
"642","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=189075&target=after","10","보는내내 평화로웠고 깊은울림과 소소한 재미가 있었습니다..다만 역사에대해서 관심없는분들에게는 그닥 재미가 없게 느껴지실듯..최소한 정약전과 정약용 그리고 정순조시대를 알고 가신다면 더욱 이해가 되실영화입니다. "
"643","섀도우 클라우드","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=196529&target=after","1","뭔가를 잔뜩 기대했는데....아무것도 기대하면 안되는 영화임 "
"644","결혼 피로연","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=16200&target=after","8","로맨틱 코미디에서 인생 드라마로, 끝내 씁쓸하고 아름다운 작별까지. "
"645","어떤살인","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=130755&target=after","1","경찰이 개 양아치 ㅅㅋㄴㅉ   저런 ㅅㅋㄴ ㄷㅈㅇㄷ  ㅅㅅ참  ㅆㄹㄱ ㅇㅎ "
"646","지금, 만나러 갑니다","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=39636&target=after","10","마음이 따뜻해진다 너무 좋다 "
"647","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=192620&target=after","8","마지막에 반전이었어요 "
"648","분노의 윤리학","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=87232&target=after","7","결말이 좀 그렇네...결말이 지푸라기... 랑 좀 비슷하네 "
"649","이블 데드","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=11111&target=after","10","무슨 공포영화의 거장이 만든 영화도 아니고 샘 레이미가 23살때 만든 영화란거 감안해보면 정말 대단한 걸작이고 샘 레이미는 천재감독임.오히려 20대 시절 너무 재능이 만개한 탓에 그후론 정체한 느낌이 없잖아 있다. "
"650","하이힐","https://movie.naver.com/movie/point/af/list.nhn?&page=65?st=mcode&sword=102818&target=after","10","차승원님의 비주얼이 진짜 절정으로 리즈인 영화네요.비주얼과 연기력 모두 정말 너무나 훌륭하십니다.오정세씨 연기도 지렸구요. "
"651","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=196051&target=after","10","우주최강 스토리....원작보다 애니메이션이 좋은 영화 "
"652","자전차왕 엄복동","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=159070&target=after","8","극장은 아니고, OCN 정도.. "
"653","잭 라이언 : 코드네임 쉐도우","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=102648&target=after","10","댓글 보고 안볼라 하다가 30분만 보자는 심산으로 봤는데.  오호..재밌기만 하구만.  꼬맹이 애들이 악플을 많이 달아서 그렇지 꽤 재밌게 본 수작이다. "
"654","신신방: 나타중생","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=204204&target=after","5","나타로 환생된 오토바이 레이서인 주인공이 3천년전 적이었던 가문과 만나면서 나타로 각성하는 내용을 담은 애니메이션, 액션, SF, 판타지영화다. 중국고전소설 'OO연의'가 원작이다. 중국의 무협영화에 판타지 CGI를 입힌 것을 애니메이션으로 본다고 생각하면 딱 맞는 중국 특유의 연출기법을 볼 수 있다. 특히 중요한 액션씬에 전매특허로 등장하는 슬로모션만 봐도 이건 중국영화란걸 단번에 알 수 있을 정도로 왜 사용하는지 감독에 관계없이 빈번히 나오지는 이해하기 힘들 때가 많다. 일단 CGI 기술의 발전은 높이 사고 싶다. 디테일이 살아있고  배경음악도 잘 조합된 영화란 것은 부정하지 않겠다. 하지만 중국 거대자본이 투입된 만큼의 애니메이션의 수준은 아니라고 본다. 아무리 디테일이 살아있는 그림이라도 세부적으로 들어가면 자본이 만들어 낸 공룡같은 느낌으로 아직 둔하고 세밀함은 떨어지는 영화다. 2019년의 나타지마동강세(Nezha)보다는 CGI는 나아졌으나 스토리는 더 진부해졌고 영화에 은근히 정치색을 입혀서 오히려 전작이 나아보인다. 이영화를 나타지마동강세 2탄으로 부르기도 낯 간지럽다. 중국영화가 검열과 정치에서 자유로워야 영혼이 살아있는 영화가 나올 것이다. 거대자본만으로 좋은 영화를 기대하기 힘들다. 저예산 독립영화 '미나리'만 봐도 자본보다 자유로운 창작혼이 더 위대한 영화를 탄생시킨다는 명제를 중국영화는 잊어서는 안될 것이다.  모든 것을 떠나 난 영화로만 영화를  판단하는 사람이다. 그렇게만 봐도 이영화는 시각적인 즐거움은 줄지언정 스토리나 연출방식은 진부하고 예측가능한 저급한 수준이다. 그냥 가볍게 오락영화로 즐기기에는 무리가 없는 영화 수준으로 보면 좋겠다.  영화 '신신방: 나타중생(New Gods: Nezha Reborn)'에 평점 5점을 남겨본다. "
"655","유혹","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=158464&target=after","10","여주인공의 미모, 그리고 류한홍님의 열연만 돋보인 영화.스토리의 탄탄함이 부족하고 아쉽지만 영화가 대체로 잔잔하네요.불륜남님은 연기 연습 좀 많이 하셔야할듯 ㅠㅠ "
"656","더 폴: 오디어스와 환상의 문","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=66317&target=after","10","사랑스러운 알렉산드리아,,, 카틴카는 알렉산드리아 그 자체였어 리 페이스때문에 봤지만 건진 것은 그보다 많은,,, "
"657","그레이브 인카운터","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=84997&target=after","9","기존 페이크 다큐의 클리셰가 없는 것 만으로도 재평가되어야하는 훌륭한 공포영화 "
"658","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=196051&target=after","10","가슴을 펴고 살아가거라.자신의 약함이나 변변치 못한 모습에 몇번이고 꺾기게 되어도 마음을 불태우며 이를 악물고 앞을 향하거라. "
"659","시한폭탄","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=11064&target=after","3","원본을 봤는데 여자 체모까지 노출되고 두 주인공의 알몸 정사씬까지 있어 미성년자 관람불가 등급이다. 리셀웨폰2(1989)에서 멜 깁슨의 상대역(당시 21세)이었던 팻시 켄싯은 예쁘다. 두 주인공(팻시,마이클)이 뛰는 장면이 보기에 좋았다. 뭔가 부실하고 부족하다 싶은 흐름이었는데 마지막에 암살범을 마이클이 몸으로 덮치는 장면은 클린트 이스트우드 주연의 '사선에서'를 떠올리게 했다. 클린트도 마지막에 몸으로 막는다. 그러면 이 영화가 '사선에서'에 영향을 준 필름이 되는 것이다. 그냥 B급 영화이지 않을 까 생각했는데 막상보니, 특히 끝 마무리를 보니 감독 애비 네셔는 연출을 꽤 한 셈이다. 마이클 빈이 이후 계속 B급 영화들에만 얼굴을 내비쳤는데 좀 아깝다는 생각이 든다. "
"660","카오스 워킹","https://movie.naver.com/movie/point/af/list.nhn?&page=66?st=mcode&sword=163811&target=after","5","소재가 독특한데 그덕에 너무 지저분함.그리고 스토리 진행시 다소 늘어져서 졸림.톰 홀랜드 안나왔으면 끝까지 안봤음. "
"661","헬로우 고스트","https://movie.naver.com/movie/point/af/list.nhn?&page=67?st=mcode&sword=75401&target=after","10","두번 보면 안슬플줄 알았는데..왜 반전을 알고 보니깐 더 슬프냐 ㅠㅠ "
"662","줄리아의 눈","https://movie.naver.com/movie/point/af/list.nhn?&page=67?st=mcode&sword=78218&target=after","8",""
"663","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=67?st=mcode&sword=179181&target=after","8",""
"664","타이타닉 2","https://movie.naver.com/movie/point/af/list.nhn?&page=67?st=mcode&sword=80857&target=after","1","어우야무져요네네네네 "
"665","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=67?st=mcode&sword=191914&target=after","9","한국영화 “공조”에서 황정민과 이성민이 떠오르는 영화. 긴장감과 현실감, 그리고 두 남자 사이의 어떤 감정선까지를 잘 담아냈다. 필연적으로 시대와 마주할 수밖에 없는 일상인의 고뇌를 생각하며, 냉전의 아픔을 느낀다. "
